id,target,prediction
510-BN-M_B-Li-POSCAR60.cif,10.0499,9.567875
475-CdTe-M_i_neut-Br-POSCAR31.cif,2.935435,2.87113
1273-CdS-M_i_A-Li-POSCAR0.cif,1.390815,1.33567
840-SiSn-M_i_A-Mo-POSCAR3.cif,3.500383,3.879864
1140-CdSe-M_i_neut-Zn-POSCAR19.cif,2.264522,2.170082
1025-CdSe-M_i_A-Co-POSCAR3.cif,4.631763,4.667553
252-Sn-Sn_i_neut-POSCAR0-Neutral.cif,3.700847,3.50456
1416-CdS-M_i_neut-Cr-POSCAR32.cif,2.284939,2.262703
65-ZnSe-M_i_A-Cl-POSCAR2.cif,4.896929,4.875078
824-SiGe-M_i_neut-Hg-POSCAR3.cif,4.583225,4.46556
159-AlSb-Sb_i_B-POSCAR26-Neutral.cif,4.660094,4.558058
893-CdSe-M_A-Sn-POSCAR3.cif,1.078294,1.005749
1145-CdSe-M_i_neut-Tc-POSCAR29.cif,4.623035,4.538651
449-CdTe-M_i_neut-Be-POSCAR48.cif,3.387375,3.30927
97-ZnTe-M_i_neut-Mn-POSCAR2.cif,0.87662,0.739542
36-ZnS-M_i_A-Y-POSCAR4.cif,6.992415,6.915692
1110-CdSe-M_i_neut-Sr-POSCAR1.cif,4.018544,3.905614
847-SiSn-M_i_neut-Rb-POSCAR4.cif,6.040043,5.97298
596-GaN-M_i_neut-Cd-POSCAR4.cif,10.674676,10.374274
1106-CdSe-M_i_neut-Rb-POSCAR6.cif,3.029137,2.999737
645-InP-M_i_neut-Ir-POSCAR8.cif,3.847372,3.742906
1352-CdS-M_i_B-Bi-POSCAR4.cif,5.174148,5.048713
1066-CdSe-M_i_B-P-POSCAR1.cif,4.781918,4.595232
758-GeC-M_B-Li-POSCAR25.cif,9.939848,9.936107
314-CdTe-M_B-Ir-POSCAR2.cif,3.964182,3.816062
238-InSb-Ab_i_A-POSCAR1-Neutral.cif,3.439327,3.334989
445-CdTe-M_i_neut-Na-POSCAR22.cif,1.466643,1.27231
21-ZnO-M_i_neut-F-POSCAR22.cif,5.260231,5.291721
541-BSb-M_i_A-Mn-POSCAR1.cif,1.941492,1.545086
37-ZnS-M_i_A-Ta-POSCAR15.cif,6.49089,6.327458
729-SiC-M_A-Rb-POSCAR1.cif,11.634543,9.679575
1187-CdS-M_A-I-POSCAR3.cif,5.468289,5.321681
211-InP-V_In-POSCAR1-Neutral.cif,4.408897,3.884361
81-ZnTe-M_B-Ge-POSCAR5.cif,1.54078,1.362247
1074-CdSe-M_i_B-Br-POSCAR5.cif,4.149939,4.367701
325-CdTe-M_i_A-Ca-POSCAR1.cif,3.600292,3.242373
598-GaP-M_A-Sn-POSCAR5.cif,1.85259,1.428083
376-CdTe-M_i_A-Os-POSCAR6.cif,5.862459,5.865221
1081-CdSe-M_i_B-Fe-POSCAR1.cif,2.592763,1.808544
190-CdSe-M_i_neut-Cd-POSCAR18.cif,2.121267,1.983344
623-GaSb-M_i_B-Os-POSCAR0.cif,6.146533,6.38649
1107-CdSe-M_i_neut-Cs-POSCAR7.cif,3.664991,3.569455
1153-CdSe-M_i_neut-Re-POSCAR19.cif,6.304678,6.225348
259-CdTe-M_B-Cs-POSCAR21.cif,3.415956,3.30807
1412-CdS-M_i_neut-I-POSCAR4.cif,5.249865,5.158949
343-CdTe-M_i_A-O-POSCAR10.cif,4.381353,4.370714
1288-CdS-M_i_A-Ge-POSCAR5.cif,3.713594,3.768907
51-ZnSe-M_A-Ru-POSCAR2.cif,4.797188,4.682643
496-CdTe-M_i_neut-Cd-POSCAR4.cif,2.179873,2.181098
734-SiC-M_B-Rh-POSCAR4.cif,5.293272,5.176273
124-CdO-M_i_neut-O-POSCAR24.cif,5.177107,5.063938
11-ZnO-M_i_A-Rb-POSCAR4.cif,7.154338,7.199065
112-CdO-M_i_A-Ta-POSCAR3.cif,10.251678,9.885184
619-GaSb-M_B-Ru-POSCAR5.cif,3.853551,3.798811
371-CdTe-M_i_A-La-POSCAR3.cif,4.14376,4.127362
462-CdTe-M_i_neut-Sn-POSCAR3.cif,3.455341,3.317425
143-CdS-M_i_A-Cd-POSCAR0.cif,3.131397,2.614807
1124-CdSe-M_i_neut-Sb-POSCAR12.cif,3.918236,3.872728
777-SnC-M_A-As-POSCAR3.cif,1.749905,1.293981
1443-CdSe-M_B-As-POSCAR1.cif,2.074135,1.905418
185-CdSe-M_i_neut-Ag-POSCAR34.cif,1.618369,1.511174
260-CdTe-M_B-Be-POSCAR4.cif,3.782892,3.682461
282-SnC-Sn_i_neut-POSCAR16-Neutral.cif,10.4,10.356369
72-ZnSe-M_i_neut-Cs-POSCAR9.cif,5.81525,5.759458
1110-CdSe-M_i_neut-Sr-POSCAR18.cif,3.741376,3.661659
793-SnC-M_i_B-Si-POSCAR6.cif,8.994244,9.161737
196-GaSb-Ga_i_B-POSCAR0-Neutral.cif,2.031378,2.033808
1032-CdSe-M_i_A-Mo-POSCAR2.cif,5.343405,5.496284
320-CdTe-M_i_A-K-POSCAR3.cif,1.797941,1.691748
768-GeC-M_i_B-Ru-POSCAR5.cif,8.537181,8.398985
1386-CdS-M_i_neut-K-POSCAR26.cif,2.96965,2.87961
159-AlSb-Sb_i_B-POSCAR22-Neutral.cif,4.657715,4.563378
268-GeC-C_i_B-POSCAR7-Neutral.cif,9.748549,9.838837
215-InP-In_i_A-POSCAR1-Neutral.cif,3.744883,3.637684
629-InN-M_B-Sr-POSCAR3.cif,9.537457,9.064513
16-ZnS-Zn_i_B-POSCAR7-Neutral.cif,3.28,3.243158
786-SnC-M_B-Nb-POSCAR3.cif,10.735463,10.322721
180-CdSe-M_i_B-La-POSCAR0.cif,4.493728,4.494775
548-AlN-M_A-La-POSCAR8.cif,5.176381,5.125831
159-AlSb-Sb_i_B-POSCAR2-Neutral.cif,5.160123,4.974712
150-AlAs-As_i_neut-POSCAR5-Neutral.cif,5.066329,4.994239
262-SiC-Si_i_neut-POSCAR49-Neutral.cif,10.413679,10.347208
1387-CdS-M_i_neut-Rb-POSCAR19.cif,3.704083,3.629268
387-CdTe-M_i_B-Mg-POSCAR2.cif,2.331167,2.289007
1438-CdS-M_i_neut-Ir-POSCAR16.cif,4.046445,4.001369
581-AlSb-M_i_A-La-POSCAR5.cif,3.841177,3.790448
37-ZnS-M_i_A-Ta-POSCAR13.cif,6.493383,6.32621
1110-CdSe-M_i_neut-Sr-POSCAR15.cif,3.764875,3.654412
1434-CdS-M_i_neut-Ta-POSCAR30.cif,5.019024,4.916796
50-ZnS-M_i_neut-Zr-POSCAR25.cif,6.590783,6.588773
1131-CdSe-M_i_neut-Br-POSCAR0.cif,3.624843,3.550919
21-ZnO-M_i_neut-F-POSCAR41.cif,5.291804,5.300238
608-GaAs-M_A-Hf-POSCAR0.cif,2.830923,2.827346
1219-CdS-M_B-Cs-POSCAR5.cif,3.544081,3.364837
682-Si-M_A-O-POSCAR0.cif,4.618711,4.29863
90-ZnTe-M_i_A-Ca-POSCAR5.cif,3.241119,3.145587
1369-CdS-M_i_B-Zr-POSCAR1.cif,5.002172,4.738713
117-BSb-B_i_neut-POSCAR11-Neutral.cif,5.757839,5.642389
120-BSb-Sb_i_neut-POSCAR11-Neutral.cif,7.962943,7.695924
1464-GaP-M_B-Mn-POSCAR3.cif,1.864713,1.856397
606-GaP-M_i_neut-Ti-POSCAR12.cif,1.90486,1.708339
62-Cd_Te0.750_Se0.250-Se_i-POSCAR12-Neutral.cif,3.29,3.230822
299-SiSn-Sn_i_neut-POSCAR19-Neutral.cif,3.468138,3.399381
22-ZnSe-Se_Zn-POSCAR10-Neutral.cif,6.393133,6.338817
219-CdTe-M_A-Se-POSCAR3.cif,4.427961,4.401943
1409-CdS-M_i_neut-F-POSCAR33.cif,2.031013,1.863263
105-CdO-M_A-B-POSCAR4.cif,13.714515,14.816187
957-CdSe-M_B-S-POSCAR4.cif,0.261663,-0.355245
123-CdO-M_i_neut-Cd-POSCAR26.cif,2.345494,2.361619
227-InAs-In_i_neut-POSCAR39-Neutral.cif,3.079931,2.991343
257-SiC-C_i_A-POSCAR23-Neutral.cif,9.910146,9.851326
649-InAs-M_B-Li-POSCAR0.cif,2.931358,2.819895
506-CdTe-M_i_neut-Hg-POSCAR3.cif,2.065311,1.997641
847-SiSn-M_i_neut-Rb-POSCAR27.cif,5.964693,5.948332
273-SnC-V_Sn-POSCAR15-Neutral.cif,4.636652,4.940385
525-BP-M_i_neut-Ag-POSCAR14.cif,8.48422,8.187389
238-InSb-Ab_i_A-POSCAR4-Neutral.cif,3.195743,3.008494
1111-CdSe-M_i_neut-Ba-POSCAR23.cif,4.289874,4.176044
1409-CdS-M_i_neut-F-POSCAR15.cif,1.974966,1.805152
24-ZnO-M_i_neut-Nb-POSCAR6.cif,8.303919,8.174595
1236-CdS-M_B-P-POSCAR2.cif,1.805483,1.613788
281-CdTe-M_B-S-POSCAR7.cif,0.839565,0.570351
27-ZnSe-Zn_i_neut-POSCAR15-Neutral.cif,2.689462,2.626735
6-ZnO-Zn_i_B-POSCAR0-Neutral.cif,2.89,3.493164
185-CdSe-M_i_neut-Ag-POSCAR37.cif,1.621899,1.512903
609-GaAs-M_B-La-POSCAR4.cif,6.689115,6.815661
956-CdSe-M_B-O-POSCAR7.cif,0.952499,0.741772
256-SiC-Si_C-POSCAR5-Neutral.cif,3.990654,3.75956
1159-CdS-M_A-Li-POSCAR5.cif,1.666609,1.568441
1048-CdSe-M_i_B-Na-POSCAR3.cif,2.7544,2.694151
141-AlAs-V_Al-POSCAR5-Neutral.cif,4.103243,4.138844
486-CdTe-M_i_neut-Zn-POSCAR30.cif,1.682118,1.620313
1434-CdS-M_i_neut-Ta-POSCAR36.cif,4.99653,4.921304
962-CdSe-M_B-Br-POSCAR4.cif,0.503496,0.305756
1402-CdS-M_i_neut-N-POSCAR18.cif,4.716436,4.659885
186-CdSe-M_i_neut-Co-POSCAR11.cif,2.337199,2.156237
1131-CdSe-M_i_neut-Br-POSCAR32.cif,3.617439,3.570258
152-CdS-M_i_neut-Pt-POSCAR1.cif,3.296472,3.230832
306-CdTe-M_B-Ag-POSCAR0.cif,2.159873,1.853446
1417-CdS-M_i_neut-Mn-POSCAR16.cif,2.45832,2.415538
195-GaSb-Ga_i_A-POSCAR0-Neutral.cif,1.587319,1.416036
219-CdTe-M_A-Se-POSCAR4.cif,4.427452,4.37386
939-CdSe-M_B-Be-POSCAR3.cif,4.488041,4.341172
189-CdSe-M_i_neut-Ca-POSCAR9.cif,3.225185,3.118642
391-CdTe-M_i_B-B-POSCAR7.cif,4.87708,4.879103
523-BP-M_i_B-Zr-POSCAR10.cif,12.276991,12.206759
563-AlP-M_i_B-I-POSCAR7.cif,8.607099,8.452091
630-InN-M_B-I-POSCAR11.cif,3.230152,2.994856
217-InP-In_i_neut-POSCAR3-Neutral.cif,4.279045,4.258663
707-Ge-M_i_neut-La-POSCAR10.cif,5.33447,5.08747
59-Cd_Te0.750_Se0.250-V_Se-POSCAR1-Neutral.cif,1.06,1.041329
407-CdTe-M_i_B-S-POSCAR5.cif,4.977582,4.946491
785-SnC-M_B-La-POSCAR4.cif,13.762405,15.022366
797-SnC-M_i_neut-Na-POSCAR9.cif,7.881233,7.855711
259-CdTe-M_B-Cs-POSCAR14.cif,3.559935,3.470551
356-CdTe-M_i_A-Fe-POSCAR8.cif,1.116818,1.034403
399-CdTe-M_i_B-Sn-POSCAR5.cif,3.17262,2.978119
186-GaAs-Ga_i_B-POSCAR1-Neutral.cif,2.844853,2.859716
1092-CdSe-M_i_B-Rh-POSCAR4.cif,3.259765,3.227197
1422-CdS-M_i_neut-Zn-POSCAR11.cif,2.818435,2.712105
643-InP-M_i_B-Hf-POSCAR6.cif,5.165055,5.204264
604-GaP-M_i_B-Cd-POSCAR4.cif,4.399433,4.225
59-CdS-S_i_B-POSCAR5-Neutral.cif,5.355435,5.826677
22-ZnSe-Se_Zn-POSCAR6-Neutral.cif,6.39826,6.30155
71-ZnSe-M_i_neut-I-POSCAR19.cif,6.016389,5.910395
1276-CdS-M_i_A-Rb-POSCAR3.cif,2.870951,3.145661
826-SiGe-M_i_neut-Pd-POSCAR6.cif,1.921038,1.904909
895-CdSe-M_A-P-POSCAR0.cif,3.790132,3.870437
1198-CdS-M_A-Nb-POSCAR0.cif,2.693497,2.60205
308-GeSn-Sn_i_B-POSCAR4-Neutral.cif,2.494942,2.37428
1208-CdS-M_A-Ta-POSCAR1.cif,2.331838,2.20888
CdTe-V_Te+As_Cd-Neutral-POSCAR15.cif,0.955085,0.769596
1431-CdS-M_i_neut-Ag-POSCAR2.cif,2.434692,2.348444
473-CdTe-M_i_neut-F-POSCAR6.cif,2.673742,2.522624
246-Si-Si_i_neut-POSCAR4-Neutral.cif,3.819479,3.874672
943-CdSe-M_B-B-POSCAR2.cif,5.782171,5.743874
542-BSb-M_i_A-La-POSCAR4.cif,10.316581,10.85216
210-InN-N_i_neut-POSCAR4-Neutral.cif,6.038266,5.9527
1152-CdSe-M_i_neut-W-POSCAR23.cif,6.148519,6.116445
157-CdS-M_i_neut-Cd-POSCAR12.cif,3.278528,2.87034
46-Cd_Te0.500_Se0.500-Se_Cd-POSCAR8-Neutral.cif,-4.37,-7.410367
575-AlAs-M_i_neut-Sr-POSCAR28.cif,4.726481,4.555084
137-AlP-Al_i_neut-POSCAR18-Neutral.cif,4.544968,4.471593
918-CdSe-M_A-Mo-POSCAR1.cif,3.482642,3.218547
1387-CdS-M_i_neut-Rb-POSCAR53.cif,3.693387,3.589429
1131-CdSe-M_i_neut-Br-POSCAR56.cif,3.628439,3.545825
120-CdO-M_i_B-Sr-POSCAR0.cif,7.342741,9.452538
137-AlP-Al_i_neut-POSCAR40-Neutral.cif,4.52534,4.43714
1441-CdSe-M_A-Mg-POSCAR0.cif,0.172991,0.036169
823-SiGe-M_i_neut-Ta-POSCAR11.cif,5.967586,5.795197
736-SiC-M_B-Pd-POSCAR5.cif,5.757672,6.419636
51-Cd_Te0.625_Se0.375-Te_i-POSCAR4-Neutral.cif,4.17,4.073991
1413-CdS-M_i_neut-Sc-POSCAR2.cif,4.039364,3.954379
276-CdTe-M_B-P-POSCAR0.cif,1.693077,1.569556
250-Sn-V_Sn-POSCAR21-Neutral.cif,1.786553,1.692611
173-CdSe-M_i_A-F-POSCAR3.cif,2.82385,2.363876
722-Sn-M_i_neut-Rh-POSCAR3.cif,2.462382,2.370405
74-ZnSe-M_i_neut-Hg-POSCAR4.cif,3.503869,3.459677
1409-CdS-M_i_neut-F-POSCAR24.cif,2.037364,1.869008
1148-CdSe-M_i_neut-Pd-POSCAR1.cif,2.454908,2.327052
335-CdTe-M_i_A-Ge-POSCAR5.cif,3.07066,3.03399
1365-CdS-M_i_B-Ni-POSCAR3.cif,2.816368,2.728568
1052-CdSe-M_i_B-Be-POSCAR5.cif,2.348994,2.15295
85-ZnTe-M_B-N-POSCAR13.cif,-2.138019,-2.68442
743-SiC-M_i_B-Ir-POSCAR5.cif,10.495006,10.071244
286-CdTe-M_B-Br-POSCAR4.cif,0.838998,0.729875
1440-CdS-M_i_neut-Hg-POSCAR20.cif,3.252783,3.189843
185-CdSe-M_i_neut-Ag-POSCAR38.cif,1.628453,1.513336
486-CdTe-M_i_neut-Zn-POSCAR26.cif,1.68239,1.629079
844-SiSn-M_i_B-In-POSCAR4.cif,3.962105,3.835037
1183-CdS-M_A-Te-POSCAR3.cif,5.089629,5.149572
151-CdS-M_i_B-S-POSCAR5.cif,6.001015,5.826677
555-AlN-M_i_neut-Si-POSCAR9.cif,11.235373,11.384904
1194-CdS-M_A-Ni-POSCAR1.cif,3.000486,3.066163
972-CdSe-M_B-Cu-POSCAR6.cif,3.2002,3.043127
17-ZnO-M_i_B-Ga-POSCAR6.cif,4.582305,4.335919
1437-CdS-M_i_neut-Os-POSCAR2.cif,5.989696,5.939211
24-ZnSe-Zn_Se-POSCAR3-Neutral.cif,2.15,2.188169
167-GaN-Ga_i_neut-POSCAR17-Neutral.cif,8.773911,8.624341
351-CdTe-M_i_A-Sc-POSCAR3.cif,2.204511,2.096156
178-CdSe-M_i_B-B-POSCAR6.cif,4.883456,4.840137
227-InAs-In_i_neut-POSCAR33-Neutral.cif,3.081253,2.990364
476-CdTe-M_i_neut-I-POSCAR3.cif,4.079158,4.035997
1341-CdS-M_i_B-In-POSCAR5.cif,3.559352,3.500805
871-GeSn-M_i_B-Ga-POSCAR4.cif,1.300991,1.191885
601-GaP-M_i_A-Cl-POSCAR3.cif,5.702765,5.679842
450-CdTe-M_i_neut-Mg-POSCAR6.cif,2.724267,2.668443
64-ZnSe-M_i_A-Ba-POSCAR1.cif,7.552098,6.867353
324-CdTe-M_i_A-Mg-POSCAR3.cif,2.545202,2.588329
374-CdTe-M_i_A-W-POSCAR6.cif,6.884951,6.894527
945-CdSe-M_B-Ga-POSCAR3.cif,2.405566,2.35723
407-CdTe-M_i_B-S-POSCAR0.cif,5.184901,5.270031
447-CdTe-M_i_neut-Rb-POSCAR3.cif,3.015047,2.964017
1400-CdS-M_i_neut-Sn-POSCAR7.cif,4.14201,4.065001
1415-CdS-M_i_neut-V-POSCAR13.cif,3.758539,3.724982
496-CdTe-M_i_neut-Cd-POSCAR9.cif,2.115327,2.084034
155-CdS-M_i_neut-Li-POSCAR14.cif,1.469907,1.395177
29-Cd_Te0.375_Se0.625-V_Se-POSCAR10-Neutral.cif,2.64,2.727124
1410-CdS-M_i_neut-Cl-POSCAR93.cif,3.978417,3.889713
474-CdTe-M_i_neut-Cl-POSCAR2.cif,3.459519,3.352585
1426-CdS-M_i_neut-Mo-POSCAR5.cif,4.963992,4.800838
817-SiGe-M_i_B-C-POSCAR17.cif,6.931133,6.904542
1129-CdSe-M_i_neut-F-POSCAR9.cif,2.360383,2.260562
1411-CdS-M_i_neut-Br-POSCAR58.cif,4.440772,4.351607
260-SiC-Si_i_A-POSCAR3-Neutral.cif,11.663088,11.188611
1410-CdS-M_i_neut-Cl-POSCAR27.cif,3.964043,3.955366
209-InN-N_i_B-POSCAR1-Neutral.cif,6.348732,6.167356
29-Cd_Te0.375_Se0.625-V_Se-POSCAR11-Neutral.cif,2.63,2.771154
713-Sn-M_A-Cr-POSCAR3.cif,-1.333063,-1.609802
222-InAs-V_As-POSCAR6-Neutral.cif,2.05,1.939906
74-Cd_Te0.875_Se0.125-Cd_Se-POSCAR1-Neutral.cif,6.02,6.037311
543-BSb-M_i_B-Zn-POSCAR2.cif,6.398965,6.193613
47-ZnS-M_i_neut-Se-POSCAR7.cif,6.284821,6.091894
104-BAs-As_B-POSCAR3-Neutral.cif,3.765133,3.286587
272-GeC-Ge_i_neut-POSCAR11-Neutral.cif,11.660222,11.706719
146-AlAs-Al_i_B-POSCAR4-Neutral.cif,3.61,3.59426
876-GeSn-M_i_neut-Rb-POSCAR0.cif,3.941736,3.791833
113-BSb-B_Sb-POSCAR6-Neutral.cif,2.87,2.956994
1302-CdS-M_i_A-Sc-POSCAR1.cif,4.745064,4.618289
449-CdTe-M_i_neut-Be-POSCAR44.cif,3.383649,3.299236
1021-CdSe-M_i_A-Ti-POSCAR1.cif,3.492781,3.413126
265-CdTe-M_B-B-POSCAR5.cif,4.518095,4.487075
19-ZnO-M_i_B-Be-POSCAR2.cif,3.366684,3.083628
891-CdSe-M_A-Si-POSCAR4.cif,2.136811,1.891785
279-SnC-C_i_neut-POSCAR4-Neutral.cif,5.904055,6.747915
221-CdTe-M_A-F-POSCAR1.cif,5.356981,5.364965
422-CdTe-M_i_B-Cu-POSCAR1.cif,0.818924,0.689773
715-Sn-M_A-Mn-POSCAR3.cif,-0.464844,-0.700298
1206-CdS-M_A-La-POSCAR3.cif,1.517192,1.493047
1229-CdS-M_B-Tl-POSCAR0.cif,3.112936,2.844057
231-InSb-V_In-POSCAR6-Neutral.cif,2.371739,2.399807
769-GeC-M_i_B-Cd-POSCAR3.cif,11.141891,10.784786
37-ZnS-M_i_A-Ta-POSCAR0.cif,8.272127,9.155927
488-CdTe-M_i_neut-Zr-POSCAR15.cif,4.009058,3.978086
1084-CdSe-M_i_B-Cu-POSCAR6.cif,2.2525,2.120322
80-CdSe-Se_i_1-POSCAR3-Neutral.cif,4.34,4.199458
1106-CdSe-M_i_neut-Rb-POSCAR22.cif,3.109996,3.035707
70-ZnSe-M_i_B-Bi-POSCAR2.cif,6.282951,6.032275
1090-CdSe-M_i_B-Tc-POSCAR0.cif,4.653319,4.531512
638-InP-M_A-Rb-POSCAR3.cif,3.896948,3.80659
200-GaSb-Sb_i_neut-POSCAR4-Neutral.cif,3.811274,3.752115
1334-CdS-M_i_B-Mg-POSCAR4.cif,2.402257,2.340541
3-ZnO-M_A-Sb-POSCAR3.cif,2.711839,2.461498
873-GeSn-M_i_neut-Sc-POSCAR29.cif,1.603453,1.592358
250-Sn-V_Sn-POSCAR20-Neutral.cif,1.761749,1.671962
186-CdSe-M_i_neut-Co-POSCAR4.cif,2.456817,2.266133
1440-CdS-M_i_neut-Hg-POSCAR4.cif,3.214517,3.168697
228-InAs-As_i_A-POSCAR1-Neutral.cif,4.029573,4.019405
273-CdTe-M_B-Sn-POSCAR0.cif,1.769988,1.782232
147-AlAs-Al_i_neut-POSCAR5-Neutral.cif,4.118646,4.019132
102-BAs-V_As-POSCAR2-Neutral.cif,5.501922,5.550623
525-BP-M_i_neut-Ag-POSCAR17.cif,8.388854,8.232261
269-CdTe-M_B-Tl-POSCAR2.cif,2.207685,2.129503
268-GeC-C_i_B-POSCAR59-Neutral.cif,9.777108,9.753844
680-C-M_i_neut-Ni-POSCAR9.cif,13.340671,13.308146
397-CdTe-M_i_B-Si-POSCAR2.cif,3.856549,3.853489
493-CdTe-M_i_neut-Rh-POSCAR3.cif,2.402219,2.279643
1213-CdS-M_A-Pt-POSCAR3.cif,3.775067,3.712744
1028-CdSe-M_i_A-Zn-POSCAR6.cif,1.975577,1.929094
1387-CdS-M_i_neut-Rb-POSCAR15.cif,3.709207,3.646178
233-CdTe-M_A-Cu-POSCAR0.cif,0.32739,-0.524397
910-CdSe-M_A-Mn-POSCAR0.cif,3.683477,0.358229
1367-CdS-M_i_B-Zn-POSCAR1.cif,2.637501,2.490951
185-CdSe-M_i_neut-Ag-POSCAR44.cif,1.632386,1.525898
1152-CdSe-M_i_neut-W-POSCAR6.cif,6.344632,6.318603
50-ZnS-M_i_neut-Zr-POSCAR8.cif,6.804678,6.753485
1397-CdS-M_i_neut-C-POSCAR22.cif,7.265974,7.267894
899-CdSe-M_A-O-POSCAR4.cif,6.755991,6.838378
822-SiGe-M_i_neut-Si-POSCAR13.cif,3.690892,3.654438
42-Cd_Te0.500_Se0.500-Se_i-POSCAR7-Neutral.cif,2.48,2.391632
258-SiC-C_i_B-POSCAR3-Neutral.cif,11.351939,10.864379
689-Si-M_i_A-C-POSCAR1.cif,6.49863,6.329171
723-Sn-M_i_neut-Sn-POSCAR8.cif,2.431709,2.370356
1126-CdSe-M_i_neut-O-POSCAR7.cif,4.143259,3.897863
1009-CdSe-M_i_A-Pb-POSCAR1.cif,2.759749,2.709678
589-GaN-M_B-Ag-POSCAR6.cif,6.103217,6.06691
259-SiC-C_i_neut-POSCAR13-Neutral.cif,9.53126,9.218466
240-CdTe-M_A-Ru-POSCAR0.cif,3.61836,3.559742
651-InAs-M_i_A-Tl-POSCAR7.cif,2.177497,2.107072
303-GeSn-V_Ge-POSCAR17-Neutral.cif,2.429476,2.27952
1429-CdS-M_i_neut-Rh-POSCAR9.cif,3.225078,3.163851
1365-CdS-M_i_B-Ni-POSCAR2.cif,2.854396,2.749835
1431-CdS-M_i_neut-Ag-POSCAR22.cif,2.379073,2.288857
332-CdTe-M_i_A-Tl-POSCAR1.cif,2.131273,2.09884
453-CdTe-M_i_neut-Ba-POSCAR7.cif,4.333855,4.325048
195-GaSb-Ga_i_A-POSCAR2-Neutral.cif,1.388878,1.364502
123-CdO-M_i_neut-Cd-POSCAR9.cif,2.235202,2.192104
140-CdS-M_i_A-Mo-POSCAR2.cif,6.867291,6.836965
33-Cd_Te0.375_Se0.625-Cd_Te-POSCAR9-Neutral.cif,1.6,1.628522
684-Si-M_A-Tl-POSCAR2.cif,2.382213,2.1758
1325-CdS-M_i_A-Ir-POSCAR0.cif,5.112435,5.066209
258-CdTe-M_B-Rb-POSCAR1.cif,4.630733,4.463006
479-CdTe-M_i_neut-V-POSCAR17.cif,-0.192824,-0.365111
311-GeSn-Ge_i_B-POSCAR6-Neutral.cif,2.33,2.154063
551-AlN-M_i_A-Pt-POSCAR4.cif,14.990205,14.893934
371-CdTe-M_i_A-La-POSCAR0.cif,5.704055,5.598358
1014-CdSe-M_i_A-O-POSCAR6.cif,4.245156,4.104686
222-InAs-V_As-POSCAR1-Neutral.cif,2.179919,2.821198
415-CdTe-M_i_B-Ti-POSCAR1.cif,1.068053,1.064157
155-CdS-M_i_neut-Li-POSCAR4.cif,1.504474,1.358345
1393-CdS-M_i_neut-B-POSCAR4.cif,5.568371,5.475311
212-InP-V_P-POSCAR5-Neutral.cif,2.12,2.076363
41-Cd_Te0.500_Se0.500-Te_i-POSCAR4-Neutral.cif,2.98,2.869323
268-GeC-C_i_B-POSCAR37-Neutral.cif,9.800652,9.762951
57-CdS-Cd_i_neut-POSCAR15-Neutral.cif,2.661852,2.954179
486-CdTe-M_i_neut-Zn-POSCAR16.cif,1.698591,1.666045
652-InAs-M_i_A-Pb-POSCAR5.cif,2.721993,2.499883
1426-CdS-M_i_neut-Mo-POSCAR1.cif,5.077995,4.974037
1402-CdS-M_i_neut-N-POSCAR7.cif,4.974701,5.06497
833-SiSn-M_B-Ca-POSCAR0.cif,5.097449,5.124351
303-GeSn-V_Ge-POSCAR10-Neutral.cif,2.476232,2.353593
151-CdS-M_i_B-S-POSCAR1.cif,6.446576,5.861517
1226-CdS-M_B-Al-POSCAR0.cif,4.276602,4.021317
1401-CdS-M_i_neut-Pb-POSCAR10.cif,4.263266,4.177794
38-ZnTe-Te_i_A-POSCAR2-Neutral.cif,5.75644,5.660219
15-ZnO-M_i_A-Cu-POSCAR4.cif,3.028708,2.740966
123-CdO-M_i_neut-Cd-POSCAR48.cif,2.316879,2.253389
635-InN-M_i_neut-In-POSCAR1.cif,13.160679,9.788397
468-CdTe-M_i_neut-Bi-POSCAR10.cif,3.440731,3.36561
488-CdTe-M_i_neut-Zr-POSCAR24.cif,3.942725,3.921712
1296-CdS-M_i_A-Se-POSCAR5.cif,5.138095,5.096152
207-InN-In_i_neut-POSCAR1-Neutral.cif,13.159803,9.788397
1323-CdS-M_i_A-Re-POSCAR5.cif,6.640239,6.790081
100-ZnTe-M_i_neut-Tl-POSCAR11.cif,2.827423,2.753584
52-ZnSe-M_A-As-POSCAR2.cif,4.20026,4.146251
1081-CdSe-M_i_B-Fe-POSCAR5.cif,2.475284,2.315761
1276-CdS-M_i_A-Rb-POSCAR2.cif,2.966452,3.161265
637-InP-M_A-Bi-POSCAR1.cif,1.72999,1.627089
469-CdTe-M_i_neut-O-POSCAR2.cif,4.365733,4.347755
115-BSb-B_i_A-POSCAR1-Neutral.cif,5.576914,5.492317
304-GeSn-V_Sn-POSCAR24-Neutral.cif,2.452515,2.386536
461-CdTe-M_i_neut-Ge-POSCAR5.cif,3.044314,2.969317
197-GaSb-Ga_i_neut-POSCAR9-Neutral.cif,2.505674,2.454832
50-ZnS-M_i_neut-Zr-POSCAR16.cif,6.595982,6.550581
972-CdSe-M_B-Cu-POSCAR1.cif,3.630167,3.584074
1249-CdS-M_B-Mn-POSCAR1.cif,4.596485,4.435219
145-AlAs-Al_i_A-POSCAR2-Neutral.cif,3.398758,3.474606
576-AlAs-M_i_neut-Ru-POSCAR9.cif,5.316494,5.248906
1439-CdS-M_i_neut-Au-POSCAR3.cif,3.488776,3.401317
